uid_rt,msi_uid,msi_uid_rt
-9138080895315457732,-0.3095312888374019,-1.7560265956748258
-9137998863135327475,-1.1716554204311116,-0.0649525011854596
-9137668055411752370,0.17522505571470814,-1.709683584679098
-9137187927071353564,0.7528104463548854,0.8416111743389596
-9136984644658036852,0.5654582019173335,0.565601072474761
-9136976526054769126,0.6276405769632802,0.8416111743389595
-9136735486400262314,0.6840700158579281,0.4534343653829719
-9136498282055531276,-0.2068144530549293,-1.7560265956748258
-9136086920189234419,0.4897647124107228,0.0133670250530173
-9135758627823132375,-0.7667029819823156,-0.3225483000566195
-9135249969534815081,-0.6752949223384205,0.565601072474761
-9135047857337887214,-0.0684382646222262,-0.4011698610897928
-9134554593780696419,0.6456392217426574,0.7741397299091964
-9134506053199538324,-1.2167495003731073,-0.6084383041611979
-9134469075809425284,0.33484790339383064,0.7252516450752425
-9133443766471759387,-1.3560365659688922,-0.2032339112200136
-9133388597495934893,0.6224982312718631,0.8601945339347689
-9133371564920476132,0.6491956204181315,0.5778066890769781
-9133297805587131833,0.2543112987546158,0.565601072474761
-9132986074227286375,0.1391499913716116,-1.7560265956748258
-9132525244667278699,-0.6084383041611979,-1.5938260571897778
-9132502372549880173,0.7128978032047649,0.4034161442878343
-9132473282720131288,0.6828096423029881,0.8601945339347687
-9132193572814137666,-0.7594502558284807,-0.530856076032935
-9132176878183951278,0.6673971215425412,0.6943144436089557
-9131892619461199756,-1.305896574861099,-1.7560265956748258
-9131795601667554678,0.6686062193007465,0.7653902849235128
-9131364312233400474,0.375182872484185,0.7252516450752425
-9131201783949622601,-0.555101136200518,0.3693093350641299
-9131147007022654998,0.6701855893349519,0.1825652940578061
-9130948655297410942,-1.1147944767055362,-1.5938260571897778
-9130933335049536279,-1.3979667425390618,-0.8742587163375337
-9130345443684534004,-1.0468981126773824,-1.626266164886787
-9129877556670147465,0.7683823514544361,0.8601945339347689
-9129843263142781382,0.666819620733885,0.6545358427463914
-9128564606687314509,0.7047227467782785,0.8267444866623123
-9128467192682574698,0.30352692724227104,0.565601072474761
-9128204464523843138,-1.4435331707419325,-1.5938260571897778
-9128148160643070121,-0.9068202137268997,-1.7560265956748258
-9127935930535401066,0.6778960891834382,0.5502916884217921
-9127729538367989811,0.6473702271279256,0.6160726318148153
-9127341976570262906,0.4567301343198313,0.6943144436089557
-9127307484277566314,-0.04344419853208555,-0.3087743455067432
-9127152649189597379,-0.36694743025286136,-1.1317830971316711
-9127030446461471225,-1.5046167707339702,-1.756026595674826
-9126855968467586126,0.7572285482654274,0.7252516450752425
-9126758246346932257,-1.6412371877686518,-1.5938260571897775
-9126638146357095617,-1.5088700447772885,-1.5938260571897778
-9126482859854128983,0.6805023257283179,0.7267604460418476
-9126161990729799859,0.4596732684499771,0.2936323504069272
-9126035833482972940,-1.4678401464879545,-1.7560265956748258
-9125887277793349471,-1.2558953072719505,-0.2635099749332898
-9125842202352306560,0.7252516450752425,-1.505291134048008
-9125399808406974201,-1.0816227987530858,-0.6084383041611979
-9125392282279429857,0.6151290676806033,0.7055587379178017
-9124679115035935929,0.5151701462024332,0.47445296481496785
-9124611029147262411,0.7118084210543812,0.8238351081494413
-9124422636529219927,0.4996993504862727,0.8152135709815934
-9124002192835422217,-0.9124474913708019,-1.7560265956748258
-9123972588973753827,0.6284717254522276,0.6853390019251221
-9123080841593359925,0.8601945339347689,0.565601072474761
-9122685948101811709,0.5995123839466506,0.6503047275830123
-9122117593823763142,-1.0997608064902908,0.21704503184720753
-9121878895495133119,-0.1547930640391257,0.2606145369256518
-9121403604234263067,-0.05858605789547562,0.5096382712229849
-9121345646564150320,-0.5090195213548057,0.565601072474761
-9121287875329575671,0.7788907211420569,0.8601945339347689
-9120958330698928670,-1.352087808977121,-0.6084383041611979
-9120607072316801523,-0.6230233636383052,-0.3853991212233136
-9120265089490339938,-0.9007407053422719,-1.674926326432302
-9120136155249936051,0.6926857885132229,0.8230278147431503
-9120132544526797384,-0.4342872060572675,0.7252516450752425
-9120069892352540892,-1.5321343660474052,0.6423378983073824
-9119916042862870762,0.49213596520766334,0.8478056275375628
-9119699195256396538,0.7252516450752425,-0.6084383041611979
-9119498227732686230,-0.9964163791286084,-1.5938260571897778
-9118929611677800243,0.26125863569245333,0.7927230895050057
-9118396380048513450,-0.9963650160116859,-0.2524770724645366
-9118270753901626579,0.6799787318494737,0.6698704011919787
-9118268093320214926,-1.0894067295345262,-1.505291134048008
-9117668778536835948,0.5238629094700705,0.565601072474761
-9117656612480493996,-1.0511990504444433,0.565601072474761
-9116950344759802726,-1.0735771918895536,-0.1224659028189714
-9116332181830624467,-1.3055717115018202,0.7741397299091964
-9116001584922318739,0.7355092927139094,0.565601072474761
-9115651273763001728,0.6826497182341715,0.8230278147431503
-9115553194693640428,-1.2437209201698192,-1.5594273044828433
-9115316316068142574,-1.038781279069987,-0.4479160308700283
-9115199020620577444,-0.4402627734726369,-1.505291134048008
-9114702043799752153,0.048875003840277244,0.6055137156248814
-9114475160040467164,-1.4532532572073917,-1.5938260571897775
-9114004823005652940,-0.47811832359865886,-0.6084383041611979
-9113779823716845305,-1.077507203406031,-0.0214186158432184
-9113562888923818117,-0.25725515344549393,0.471148338461225
-9113562016722622775,0.4078223109170855,0.5329377346876764
-9113456789899677276,-1.3333347209923023,-1.5938260571897775
-9113031308325075825,-0.9096099842668527,-0.5707301674101474
-9112792430933740251,-1.4888001054114377,-0.1731250688424792
-9112737738552408125,0.7434133538522903,0.8230278147431503
-9111886519594834373,0.36930933506412994,0.8230278147431503
-9111485028938767103,-0.10324710435294807,0.0133670250530173
-9111465586256267991,0.6751078034597127,0.7128978032047649
-9110901790979305349,-1.5571641442500206,-1.380675376183499
-9110681944311092317,-0.8230782894567469,-1.032473035459342
-9110589627630088355,0.6319208820095792,0.7252516450752425
-9110508718887160850,0.40758846372283775,0.565601072474761
-9110447494459579478,0.5728867639257079,0.7720233082712146
-9110430369168067494,0.683001670145745,0.6459876212525794
-9110427555527536916,0.6531515195031805,0.7252516450752425
-9110299737763457685,-1.1031907241214334,-0.5141124923575083
-9110128814160696152,0.5873126708518422,0.8601945339347689
-9109860919229081292,0.565601072474761,0.8601945339347689
-9109727964999132430,0.7335165970738643,0.8230278147431503
-9109452685885506698,-1.0552085175513441,-1.7154764610535638
-9109344425571464325,0.7299398673342767,0.8601945339347689
-9109175553992831816,0.6713314286394229,0.67382964081959
-9109141879617589101,-0.9460007148470513,0.1974450408602652
-9108922897239904077,0.7252516450752425,0.7252516450752425
-9108658829061635800,-0.2706840182970073,0.7252516450752425
-9108526293812003398,0.47351076767758427,0.6454263587750018
-9108238694005587037,-1.3646447508394381,0.8230278147431503
-9108229297213004809,0.6563644652179564,0.678018415330971
-9108227172161951234,-1.1468749915852046,-1.7560265956748258
-9107681618684912596,0.6783240825107686,0.6911707854342712
-9106412545009077907,0.6693933077185323,0.6023840192102545
-9106148279305394417,0.7055551085734777,0.7772544887718623
-9105899655035524533,-0.3099407167004704,0.565601072474761
-9105265530908834145,0.6769311857373684,0.6415404228715421
-9105054383485774227,-1.3007591633139648,-1.507060474850983
-9104828271291789898,-0.9660237677745164,-1.446402163240448
-9104740778381940559,-1.1883099019358325,-0.5153874752997916
-9104476570298588037,0.7247196236412144,0.6705507268059107
-9104229231276812267,-0.748867149775751,0.2806883286630958
-9103654752562263433,-1.5543464544386094,-1.4806340190295637
-9103539180864217218,-1.3833322918064619,-0.7455757800251154
-9103026781495152696,-1.3316171783246809,-1.6306588648614169
-9102929130722188063,-1.429458008042228,-1.7560265956748258
-9102805675312395610,0.40998417429146594,-0.1956966361569951
-9102780685186622676,0.7126174653689903,0.4823451858916446
-9102437282723746597,0.4415044091434964,0.8416111743389596
-9102338349682191586,-1.134204391452569,-1.4706755557321625
-9102259858173990278,-0.6213889252232078,0.8230278147431505
-9102020720209959528,0.3392686158379695,0.7741397299091964
-9101387561425646548,-1.0832882168413993,-1.7560265956748256
-9101350177918740670,-1.5329591082549692,-1.5938260571897778
-9100647440475959742,0.7055036631611814,0.758671129176053
-9100540593625470945,0.6650808184563105,0.5820101627677869
-9100162659015117661,0.2188365390838006,0.5753898259378063
-9100072400268798053,0.2170450318472075,0.8230278147431503
-9099540567913222661,0.4507050408970845,0.2170450318472075
-9099487170798168522,0.6842953638422534,0.6514099865642241
-9099242032258534359,0.612344780188322,0.7079352277405366
-9098965886430832174,-0.6596229080904664,-1.7560265956748258
-9098873016580806092,-0.7724084228985617,-1.7560265956748258
-9098741918063946876,-1.2159598846557964,-1.6724481084658867
-9098547727377774518,0.6908729152500552,0.6818832366579809
-9098480717759879183,-1.1920519586556708,-1.6306588648614169
-9098423365986747557,0.4613588171946244,0.5656010724747611
-9098241737391494562,0.7842807322817839,0.6569350019529888
-9098029322687834617,0.5944187524330303,0.7118042598596993
-9097754568040599412,-1.2373992385701813,-1.7142373520703562
-9097749905452279810,-0.4634536302624145,-1.7560265956748256
-9097657073943497129,-1.437819844891193,-1.7143061003579418
-9097506180438646609,-1.7560265956748258,-1.5938260571897778
-9097485679450547518,0.6173784739390074,0.8416111743389596
-9096901319939341367,-0.20501144092466966,0.8230278147431503
-9096867233953856280,0.6219929063660318,0.8601945339347689
-9096285790144370401,0.6743128122224905,0.7590090298404284
-9096164643264811360,0.5737157010955137,0.6943144436089557
-9095823340379574950,-1.1453650605678745,-1.7560265956748256
-9095196551576787694,0.6618898324891775,0.6145550596134028
-9095026140264965852,0.7340121605486809,0.8601945339347689
-9094979215600065811,-0.9335572915611017,-1.4800456838265332
-9094515385520903281,0.6687261192480463,-0.6084383041611979
-9094415446560164421,-0.8839528858049609,0.5184760252188905
-9094370226887044010,-0.9441221698319282,0.7252516450752425
-9094245309908320100,0.6777633001003329,0.565601072474761
-9093918044043438386,0.6473362127223602,0.2806883286630958
-9093893172196942239,-1.2820137692412648,-0.8057279365514907
-9093616485782902469,-1.7560265956748258,0.8230278147431503
-9092630475534573194,0.7516263391885917,0.8601945339347689
-9092255787755173637,0.680824894144141,0.8601945339347689
-9091766792841229831,-0.30280179268733864,0.8230278147431503
